"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.588997786E1,-1.435693540E-2,6.233302951E-1,9.921540260E0,9.941112006E0
2.589243916E1,-1.196411345E-2,5.994020700E-1,9.856635094E0,9.874850953E0
2.589487489E1,-1.196411345E-2,6.281159520E-1,9.868598938E0,9.888575114E0
2.589733620E1,-8.165507019E-2,6.065805554E-1,9.868598938E0,9.887560494E0
2.589979750E1,-3.619144112E-2,6.209374666E-1,9.894919395E0,9.914449203E0
2.590225875E1,-3.858426586E-2,6.185446382E-1,9.894919395E0,9.914308653E0
2.590472005E1,-4.097708687E-2,5.754738450E-1,9.854242325E0,9.871116505E0
2.590718130E1,-1.674975827E-2,6.065805554E-1,9.882955551E0,9.901567096E0
2.590964265E1,-6.251249462E-2,6.305087805E-1,9.866206169E0,9.886529892E0
2.591210390E1,-1.674975827E-2,6.281159520E-1,9.851848602E0,9.871865634E0
2.591456521E1,-7.178467698E-3,6.113662124E-1,9.887741089E0,9.906626268E0
2.591702646E1,2.392822644E-3,6.185446382E-1,9.902098656E0,9.921399144E0
2.591948781E1,-4.097708687E-2,6.185446382E-1,9.899705887E0,9.919095384E0
2.592194906E1,-6.490531564E-2,6.352944374E-1,9.863813400E0,9.884463896E0
2.592440489E1,-2.153540403E-2,6.400800347E-1,9.830313683E0,9.851153908E0
2.592686614E1,-1.435693540E-2,5.874379873E-1,9.897313118E0,9.914741372E0
2.592932750E1,-1.196411345E-2,6.329016089E-1,9.842277527E0,9.862612965E0
2.593178875E1,-3.858426586E-2,6.352944374E-1,9.842277527E0,9.862835023E0
2.593425005E1,-4.336991161E-2,5.874379873E-1,9.892526627E0,9.910047800E0
2.593671130E1,-4.576273263E-2,6.089733839E-1,9.863813400E0,9.882699915E0
2.593917260E1,-3.140579537E-2,6.233302951E-1,9.890133858E0,9.909806996E0
2.594163390E1,-3.619144112E-2,6.017948985E-1,9.909276962E0,9.927599752E0
2.594409521E1,-1.674975827E-2,6.376872063E-1,9.870991707E0,9.891582422E0
2.594655646E1,-9.571290575E-3,6.400800347E-1,9.866206169E0,9.886951918E0
2.594901776E1,-2.632104978E-2,6.400800347E-1,9.856635094E0,9.877431378E0
2.595147906E1,-3.858426586E-2,5.898307562E-1,9.847063065E0,9.864787887E0
2.595394005E1,-2.153540403E-2,5.970092416E-1,9.868598938E0,9.886664190E0
2.595640130E1,-4.576273263E-2,6.209374666E-1,9.897313118E0,9.916877761E0
2.595886260E1,-4.336991161E-2,6.017948985E-1,9.899705887E0,9.918075151E0
2.596132390E1,-4.097708687E-2,5.994020700E-1,9.875777245E0,9.894035483E0
2.596378521E1,-2.153540403E-2,5.970092416E-1,9.868598938E0,9.886664190E0
2.596624646E1,-3.379862010E-2,6.017948985E-1,9.842277527E0,9.860716321E0
2.596870781E1,-4.815555736E-2,6.113662124E-1,9.904491425E0,9.923458973E0
2.597116911E1,-0.000000000E0,6.089733839E-1,9.897313118E0,9.916030231E0
2.597363036E1,-3.379862010E-2,6.209374666E-1,9.882955551E0,9.902500498E0
2.597609161E1,-4.785645287E-3,6.137589812E-1,9.897313118E0,9.916326434E0
2.597855297E1,-2.632104978E-2,6.065805554E-1,9.902098656E0,9.920695064E0
2.598101422E1,-1.914258115E-2,6.113662124E-1,9.890133858E0,9.909030367E0
2.598347114E1,-2.632104978E-2,5.730810165E-1,9.902098656E0,9.918703163E0
2.598593245E1,-2.632104978E-2,6.113662124E-1,9.890133858E0,9.909046834E0
2.598839375E1,-1.674975827E-2,6.376872063E-1,9.909276962E0,9.929788288E0
2.599085500E1,-4.815555736E-2,5.754738450E-1,9.880562782E0,9.897424412E0
2.599331630E1,-4.815555736E-2,6.257231236E-1,9.861420631E0,9.881369604E0
2.599577760E1,-2.901297435E-2,6.305087805E-1,9.916455269E0,9.936521935E0
2.599823885E1,-1.196411345E-2,6.424728632E-1,9.887741089E0,9.908599213E0
2.600070015E1,-3.140579537E-2,5.994020700E-1,9.854242325E0,9.872505303E0
2.600316146E1,-2.392822690E-2,6.113662124E-1,9.870991707E0,9.889935211E0
2.600562271E1,-3.619144112E-2,5.970092416E-1,9.875777245E0,9.893872146E0
2.600808401E1,-3.140579537E-2,6.209374666E-1,9.866206169E0,9.885776339E0
2.601054531E1,-4.097708687E-2,6.424728632E-1,9.851848602E0,9.872860345E0
2.601303052E1,-9.571290575E-3,5.994020700E-1,9.894919395E0,9.913062307E0
2.601549177E1,-4.815555736E-2,6.209374666E-1,9.914062500E0,9.933605466E0
2.601795312E1,-3.379862010E-2,5.802595019E-1,9.887741089E0,9.904810310E0
2.602041437E1,9.571290575E-3,5.730810165E-1,9.890133858E0,9.906728077E0
2.602287568E1,-4.336991161E-2,6.257231236E-1,9.868598938E0,9.888511282E0
2.602533692E1,-2.392822644E-3,6.137589812E-1,9.842277527E0,9.861396084E0
2.602779823E1,-1.914258115E-2,6.089733839E-1,9.909276962E0,9.927989975E0
2.603025953E1,-4.336991161E-2,6.472585201E-1,9.899705887E0,9.920937516E0
2.603272078E1,-2.392822690E-2,6.017948985E-1,9.849455833E0,9.867852344E0
2.603518213E1,-2.632104978E-2,6.041877270E-1,9.890133858E0,9.908606528E0
2.603764338E1,-2.901297435E-2,6.017948985E-1,9.902098656E0,9.920411112E0
2.604010469E1,-5.533402413E-2,6.065805554E-1,9.878170013E0,9.896931072E0
2.604254500E1,-2.392822644E-3,6.137589812E-1,9.861420631E0,9.880502147E0
2.604500630E1,-1.914258115E-2,6.041877270E-1,9.892526627E0,9.910978373E0
2.604746755E1,-3.619144112E-2,6.185446382E-1,9.866206169E0,9.885642693E0
2.604992885E1,-1.674975827E-2,5.898307562E-1,9.878170013E0,9.895778074E0
2.605239015E1,-2.392822644E-3,5.778666735E-1,9.851848602E0,9.868781916E0
2.605485140E1,-3.619144112E-2,6.161518097E-1,9.904491425E0,9.923704109E0
2.605731271E1,9.571290575E-3,6.161518097E-1,9.885348320E0,9.904536641E0
2.605977401E1,2.392822644E-3,6.233302951E-1,9.861420631E0,9.881101318E0
2.606223526E1,-6.011966988E-2,5.994020700E-1,9.902098656E0,9.920405990E0
2.606469661E1,-2.153540403E-2,6.281159520E-1,9.897313118E0,9.917247621E0
2.606715786E1,4.785645287E-3,6.472585201E-1,9.875777245E0,9.896966337E0
2.606961916E1,-2.392822644E-3,6.281159520E-1,9.914062500E0,9.933940337E0
2.607208125E1,-2.153540403E-2,6.065805554E-1,9.931111336E0,9.949642009E0
2.607454255E1,-4.097708687E-2,6.329016089E-1,9.887741089E0,9.908060729E0
2.607700380E1,-2.392822644E-3,6.185446382E-1,9.902098656E0,9.921399144E0
2.607946515E1,-0.000000000E0,6.209374666E-1,9.878170013E0,9.897666702E0
2.608192640E1,-2.901297435E-2,6.424728632E-1,9.890133858E0,9.911022190E0
2.608438771E1,-4.576273263E-2,5.778666735E-1,9.892526627E0,9.909495808E0
2.608684896E1,-3.619144112E-2,6.496513486E-1,9.856635094E0,9.878087470E0
2.608931026E1,-3.858426586E-2,6.448656917E-1,9.878170013E0,9.899271858E0
2.609177151E1,-5.054837838E-2,6.209374666E-1,9.866206169E0,9.885855686E0
2.609423281E1,2.392822644E-3,6.065805554E-1,9.880562782E0,9.899164944E0
2.609669411E1,-2.632104978E-2,6.161518097E-1,9.861420631E0,9.880685843E0
2.609915541E1,-3.379862010E-2,6.041877270E-1,9.825528145E0,9.844144883E0
2.610161651E1,-3.619144112E-2,5.898307562E-1,9.839884758E0,9.857613413E0
2.610407776E1,-2.901297435E-2,6.424728632E-1,9.878170013E0,9.899083591E0
2.610653906E1,1.914258115E-2,6.041877270E-1,9.892526627E0,9.910978373E0
2.610900036E1,4.785645287E-3,6.185446382E-1,9.878170013E0,9.897518032E0
2.611146166E1,-4.815555736E-2,5.874379873E-1,9.856635094E0,9.874242134E0
2.611392291E1,-1.914258115E-2,5.946164131E-1,9.911669731E0,9.929508144E0
2.611638422E1,-2.153540403E-2,5.682953596E-1,9.890133858E0,9.906471174E0
2.611884552E1,-1.674975827E-2,5.850451589E-1,9.851848602E0,9.869218777E0
2.612130677E1,-5.294119939E-2,5.922235847E-1,9.880562782E0,9.898436868E0
2.612376812E1,-5.054837838E-2,6.041877270E-1,9.897313118E0,9.915866321E0
2.612622937E1,-9.122636169E-2,6.281159520E-1,9.859027863E0,9.879437347E0
2.612869068E1,-6.490531564E-2,5.994020700E-1,9.897313118E0,9.915659458E0
2.613111974E1,-7.178467698E-3,6.113662124E-1,9.870991707E0,9.889908870E0
2.613358109E1,-4.576273263E-2,6.520441771E-1,9.839884758E0,9.861571269E0
2.613604239E1,-7.178467698E-3,6.161518097E-1,9.935896873E0,9.954985749E0
2.613850364E1,-1.435693540E-2,6.137589812E-1,9.938289642E0,9.957233914E0
2.614096494E1,7.178467698E-3,5.898307562E-1,9.880562782E0,9.898155017E0
2.614342625E1,-2.632104978E-2,5.587241054E-1,9.919147491E0,9.934905756E0
2.614588750E1,-3.619144112E-2,5.682953596E-1,9.875777245E0,9.892181035E0
2.614834880E1,-3.379862010E-2,6.233302951E-1,9.882955551E0,9.902650828E0
2.615081005E1,9.571290575E-3,6.065805554E-1,9.870991707E0,9.889616214E0
2.615327135E1,-1.196411345E-2,6.017948985E-1,9.859027863E0,9.877384807E0
2.615573265E1,-5.294119939E-2,6.161518097E-1,9.885348320E0,9.904673505E0
2.615819390E1,-5.772684515E-2,6.352944374E-1,9.885348320E0,9.905909490E0
2.616068057E1,-1.914258115E-2,6.520441771E-1,9.923933029E0,9.945349406E0
2.616314182E1,-5.533402413E-2,6.281159520E-1,9.856635094E0,9.876783225E0
2.616560318E1,1.435693540E-2,6.257231236E-1,9.851848602E0,9.871709904E0
2.616806442E1,-4.336991161E-2,6.113662124E-1,9.880562782E0,9.899554055E0
2.617052573E1,-1.674975827E-2,6.209374666E-1,9.904491425E0,9.923950538E0
2.617298698E1,-4.097708687E-2,6.089733839E-1,9.897313118E0,9.916114897E0
2.617544828E1,-2.153540403E-2,5.922235847E-1,9.926325798E0,9.944000020E0
2.617790958E1,-4.785645287E-3,6.041877270E-1,9.906884193E0,9.925291942E0
2.618037083E1,2.871387079E-2,6.424728632E-1,9.866206169E0,9.887144180E0
2.618283213E1,-1.674975827E-2,5.898307562E-1,9.863813400E0,9.881447043E0
2.618529344E1,9.571290575E-3,6.041877270E-1,9.897313118E0,9.915742099E0
2.618775474E1,-2.392822644E-3,6.161518097E-1,9.882955551E0,9.902144172E0
2.619021494E1,-4.336991161E-2,6.137589812E-1,9.890133858E0,9.909254703E0
2.619267614E1,-4.785645287E-3,6.448656917E-1,9.873384476E0,9.894422452E0
2.619513744E1,-2.153540403E-2,6.137589812E-1,9.911669731E0,9.930677757E0
2.619759870E1,-2.632104978E-2,5.802595019E-1,9.863813400E0,9.880901208E0
2.620005995E1,-3.858426586E-2,6.065805554E-1,9.868598938E0,9.887298606E0
2.620252120E1,-3.858426586E-2,6.089733839E-1,9.902098656E0,9.920881771E0
2.620498250E1,-7.178467698E-3,6.233302951E-1,9.892526627E0,9.912147862E0
2.620744375E1,2.392822644E-3,6.113662124E-1,9.914062500E0,9.932895329E0
2.620990500E1,-5.772684515E-2,5.898307562E-1,9.868598938E0,9.886378392E0
2.621236630E1,-4.097708687E-2,6.281159520E-1,9.892526627E0,9.912532059E0
2.621482750E1,-1.914258115E-2,6.065805554E-1,9.911669731E0,9.930231783E0
2.621728875E1,-4.576273263E-2,6.089733839E-1,9.962218285E0,9.980918593E0
2.621974265E1,-3.140579537E-2,6.281159520E-1,9.906884193E0,9.926825797E0
2.622220390E1,-1.435693540E-2,6.065805554E-1,9.914062500E0,9.932612010E0
2.622466521E1,-1.914258115E-2,6.209374666E-1,9.914062500E0,9.933507187E0
2.622712640E1,-4.097708687E-2,5.946164131E-1,9.892526627E0,9.910465724E0
2.622958771E1,-5.533402413E-2,5.850451589E-1,9.904491425E0,9.921909598E0
2.623204896E1,-3.379862010E-2,6.281159520E-1,9.892526627E0,9.912504984E0
2.623451021E1,-2.153540403E-2,6.185446382E-1,9.890133858E0,9.909480762E0
2.623697146E1,9.571290575E-3,5.898307562E-1,9.899705887E0,9.917266185E0
2.623943276E1,-1.435693540E-2,6.257231236E-1,9.906884193E0,9.926635380E0
2.624189396E1,-5.054837838E-2,6.329016089E-1,9.870991707E0,9.891390037E0
2.624435526E1,-5.533402413E-2,6.017948985E-1,9.851848602E0,9.870366753E0
2.624681651E1,-7.178467698E-3,6.089733839E-1,9.875777245E0,9.894537700E0
2.624929260E1,9.571290575E-3,6.161518097E-1,9.923933029E0,9.943046889E0
2.625175385E1,4.785645287E-3,6.305087805E-1,9.897313118E0,9.917377233E0
2.625421510E1,-3.858426586E-2,6.161518097E-1,9.885348320E0,9.904607171E0
2.625667635E1,-2.392822644E-3,6.137589812E-1,9.919147491E0,9.938118170E0
2.625913765E1,7.178467698E-3,5.874379873E-1,9.931111336E0,9.948472611E0
2.626159890E1,4.785645287E-3,5.994020700E-1,9.916455269E0,9.934555392E0
2.626406015E1,-2.632104978E-2,6.352944374E-1,9.868598938E0,9.889061473E0
2.626652140E1,-2.153540403E-2,5.970092416E-1,9.904491425E0,9.922491330E0
2.626898265E1,-3.619144112E-2,6.161518097E-1,9.873384476E0,9.892657574E0
2.627144390E1,-6.969095767E-2,6.161518097E-1,9.887741089E0,9.907165272E0
2.627390521E1,-2.392822644E-3,5.946164131E-1,9.875777245E0,9.893662142E0
2.627636646E1,1.914258115E-2,6.041877270E-1,9.928718567E0,9.947103178E0
2.627881479E1,-2.392822644E-3,6.400800347E-1,9.916455269E0,9.937091792E0
2.628127604E1,1.196411345E-2,5.994020700E-1,9.880562782E0,9.898734610E0
2.628373734E1,-4.097708687E-2,6.209374666E-1,9.904491425E0,9.924021002E0
2.628619854E1,4.785645287E-3,6.113662124E-1,9.847063065E0,9.866024658E0
2.628865984E1,-4.815555736E-2,6.161518097E-1,9.863813400E0,9.883156217E0
2.629112109E1,-4.576273263E-2,6.113662124E-1,9.892526627E0,9.911505735E0
2.629358234E1,-3.379862010E-2,6.400800347E-1,9.878170013E0,9.898943762E0
2.629604359E1,-3.379862010E-2,6.281159520E-1,9.885348320E0,9.905341155E0
2.629850489E1,-3.619144112E-2,6.400800347E-1,9.911669731E0,9.932381846E0
2.630096609E1,-2.901297435E-2,6.329016089E-1,9.945467949E0,9.965627874E0
2.630342739E1,-1.674975827E-2,6.041877270E-1,9.957432747E0,9.975760135E0
2.630588864E1,-1.435693540E-2,5.826523304E-1,9.870991707E0,9.888183207E0
2.630834416E1,-6.011966988E-2,5.922235847E-1,9.892526627E0,9.910420082E0
2.631080541E1,-3.140579537E-2,6.041877270E-1,9.940682411E0,9.959076058E0
2.631326666E1,-3.140579537E-2,6.137589812E-1,9.909276962E0,9.928315886E0
2.631572791E1,-2.632104978E-2,5.826523304E-1,9.870991707E0,9.888207816E0
2.631818916E1,-2.632104978E-2,6.137589812E-1,9.887741089E0,9.906806586E0
2.632065047E1,-1.435693540E-2,6.233302951E-1,9.916455269E0,9.936037031E0
2.632311172E1,-3.379862010E-2,6.400800347E-1,9.947860718E0,9.968489236E0
2.632557297E1,-2.153540403E-2,6.161518097E-1,9.863813400E0,9.883062360E0
2.632803422E1,-1.674975827E-2,5.874379873E-1,9.861420631E0,9.878915974E0
2.633049547E1,-0.000000000E0,6.041877270E-1,9.916455269E0,9.934844131E0
2.633295677E1,2.153540403E-2,5.850451589E-1,9.916455269E0,9.933721695E0
2.633541802E1,-2.153540403E-2,6.400800347E-1,9.830313683E0,9.851153908E0
2.633788661E1,-4.097708687E-2,6.257231236E-1,9.890133858E0,9.909992748E0
2.634034786E1,-1.674975827E-2,6.305087805E-1,9.919147491E0,9.939180491E0
2.634280911E1,-3.619144112E-2,6.089733839E-1,9.897313118E0,9.916096276E0
2.634527041E1,-7.686942816E-2,6.017948985E-1,9.933504105E0,9.952013354E0
2.634773161E1,-1.914258115E-2,6.185446382E-1,9.878170013E0,9.897535386E0
2.635019291E1,-5.533402413E-2,6.089733839E-1,9.873384476E0,9.892301625E0
2.635265416E1,-3.858426586E-2,6.305087805E-1,9.909276962E0,9.929390716E0
2.635511541E1,-2.392822690E-2,6.257231236E-1,9.890133858E0,9.909936918E0
2.635757666E1,1.914258115E-2,6.137589812E-1,9.878170013E0,9.897237460E0
2.636003797E1,7.178467698E-3,6.137589812E-1,9.887741089E0,9.906774221E0
2.636249922E1,9.571290575E-3,6.257231236E-1,9.887741089E0,9.907524659E0
2.636496047E1,-4.097708687E-2,5.778666735E-1,9.890133858E0,9.907086188E0
2.636742125E1,-3.619144112E-2,6.137589812E-1,9.904491425E0,9.923555829E0
2.636988250E1,1.914258115E-2,6.089733839E-1,9.919147491E0,9.937841918E0
2.637234380E1,2.392822644E-3,6.065805554E-1,9.911669731E0,9.930213621E0
2.637480500E1,-1.196411345E-2,6.017948985E-1,9.892526627E0,9.910821525E0
2.637726630E1,-1.435693540E-2,6.281159520E-1,9.909276962E0,9.929174472E0
2.637972755E1,-9.571290575E-3,5.898307562E-1,9.902098656E0,9.919654718E0
2.638218880E1,-1.196411345E-2,6.209374666E-1,9.897313118E0,9.916779388E0
2.638465010E1,-3.619144112E-2,5.922235847E-1,9.861420631E0,9.879253791E0
2.638711135E1,-4.815555736E-2,5.850451589E-1,9.904491425E0,9.921872161E0
2.638957260E1,-7.178467698E-3,6.376872063E-1,9.921540260E0,9.942014768E0
2.639203385E1,-9.571290575E-3,6.329016089E-1,9.923933029E0,9.944098895E0
2.639449510E1,-1.914258115E-2,6.017948985E-1,9.897313118E0,9.915610445E0
2.639696901E1,-3.140579537E-2,6.041877270E-1,9.931111336E0,9.949522677E0
2.639943026E1,-3.379862010E-2,6.209374666E-1,9.899705887E0,9.919217829E0
2.640189151E1,-2.392822690E-2,6.065805554E-1,9.820742607E0,9.839486668E0
2.640435281E1,-0.000000000E0,5.659025311E-1,9.928718567E0,9.944832731E0
2.640681401E1,-3.619144112E-2,5.850451589E-1,9.911669731E0,9.928987084E0
2.640927531E1,-4.336991161E-2,6.065805554E-1,9.880562782E0,9.899259660E0
2.641173656E1,-2.901297435E-2,6.161518097E-1,9.892526627E0,9.911738892E0
2.641419781E1,2.153540403E-2,6.041877270E-1,9.892526627E0,9.910983283E0
2.641665906E1,-1.674975827E-2,5.730810165E-1,9.906884193E0,9.923459922E0
2.641912036E1,-5.533402413E-2,6.065805554E-1,9.911669731E0,9.930367500E0
2.642158161E1,-1.435693540E-2,5.946164131E-1,9.887741089E0,9.905614501E0
2.642404286E1,1.435693540E-2,5.946164131E-1,9.868598938E0,9.886506956E0
2.642650468E1,-2.632104978E-2,6.281159520E-1,9.868598938E0,9.888602907E0
2.642896594E1,-5.054837838E-2,6.233302951E-1,9.904491425E0,9.924215141E0
2.643142718E1,-2.901297435E-2,6.161518097E-1,9.904491425E0,9.923680526E0
2.643388844E1,2.392822690E-2,6.257231236E-1,9.885348320E0,9.905160947E0
2.643634969E1,-9.571290575E-3,6.352944374E-1,9.882955551E0,9.903358070E0
2.643881099E1,-2.392822690E-2,6.065805554E-1,9.899705887E0,9.918300720E0
2.644127224E1,-2.632104978E-2,6.065805554E-1,9.923933029E0,9.942488599E0
2.644373354E1,-3.140579537E-2,6.281159520E-1,9.919147491E0,9.939064490E0
2.644619474E1,-3.379862010E-2,6.424728632E-1,9.928718567E0,9.949541000E0
2.644865604E1,-5.772684515E-2,6.233302951E-1,9.887741089E0,9.907537377E0
2.645111729E1,-3.379862010E-2,5.922235847E-1,9.894919395E0,9.912683843E0
2.645357854E1,-5.054837838E-2,5.754738450E-1,9.875777245E0,9.892658969E0
2.645605297E1,-4.576273263E-2,6.185446382E-1,9.861420631E0,9.880906262E0
2.645851422E1,-3.858426586E-2,6.065805554E-1,9.890133858E0,9.908792885E0
2.646097547E1,-2.632104978E-2,5.970092416E-1,9.894919395E0,9.912948233E0
2.646343677E1,-6.251249462E-2,6.089733839E-1,9.904491425E0,9.923391899E0
2.646589797E1,-3.379862010E-2,6.161518097E-1,9.882955551E0,9.902201565E0
2.646835927E1,2.871387079E-2,6.041877270E-1,9.931111336E0,9.949514544E0
2.647082052E1,1.196411345E-2,6.209374666E-1,9.885348320E0,9.904838105E0
2.647328177E1,-2.901297435E-2,6.400800347E-1,9.830313683E0,9.851173093E0
2.647574302E1,-9.571290575E-3,6.065805554E-1,9.856635094E0,9.875286677E0
2.647820427E1,-1.674975827E-2,6.257231236E-1,9.931111336E0,9.950818175E0
2.648066557E1,-1.196411345E-2,6.233302951E-1,9.906884193E0,9.926481664E0
2.648312682E1,1.674975827E-2,6.041877270E-1,9.863813400E0,9.882314413E0
2.648554474E1,-3.140579537E-2,6.041877270E-1,9.887741089E0,9.906233037E0
2.648800599E1,2.392822644E-3,5.946164131E-1,9.914062500E0,9.931878456E0
2.649046729E1,-7.178467698E-3,5.970092416E-1,9.902098656E0,9.920082124E0
2.649292854E1,-4.785645287E-3,6.089733839E-1,9.861420631E0,9.880206898E0
2.649538979E1,-1.674975827E-2,6.137589812E-1,9.926325798E0,9.945296601E0
2.649785104E1,-4.785645287E-3,6.137589812E-1,9.904491425E0,9.923490987E0
2.650031229E1,-6.011966988E-2,6.281159520E-1,9.870991707E0,9.891138524E0
2.650277359E1,-1.435693540E-2,6.137589812E-1,9.885348320E0,9.904393854E0
2.650523484E1,-1.435693540E-2,6.137589812E-1,9.909276962E0,9.928276594E0
2.650769614E1,-2.632104978E-2,6.185446382E-1,9.894919395E0,9.914268511E0
2.651015739E1,-4.785645287E-3,6.376872063E-1,9.894919395E0,9.915447429E0
2.651261864E1,2.392822644E-3,6.113662124E-1,9.935896873E0,9.954688396E0
2.651510609E1,1.674975827E-2,5.994020700E-1,9.885348320E0,9.903518304E0
2.651756734E1,1.435693540E-2,6.161518097E-1,9.880562782E0,9.899766162E0
2.652002859E1,-1.674975827E-2,6.161518097E-1,9.870991707E0,9.890217434E0
2.652248989E1,-3.619144112E-2,5.946164131E-1,9.859027863E0,9.877009107E0
2.652495114E1,-0.000000000E0,5.802595019E-1,9.849455833E0,9.866533399E0
2.652741239E1,-3.379862010E-2,6.065805554E-1,9.909276962E0,9.927882565E0
2.652987364E1,-1.914258115E-2,6.113662124E-1,9.873384476E0,9.892312980E0
2.653233489E1,-9.571290575E-3,5.635097623E-1,9.859027863E0,9.875123557E0
2.653479620E1,-5.772684515E-2,5.706881881E-1,9.938289642E0,9.954828899E0
2.653725739E1,-4.097708687E-2,6.065805554E-1,9.928718567E0,9.947314787E0
2.653971870E1,-3.140579537E-2,6.400800347E-1,9.902098656E0,9.922814448E0
2.654217994E1,-2.392822690E-2,6.065805554E-1,9.866206169E0,9.884864020E0
2.654464166E1,-5.054837838E-2,5.826523304E-1,9.928718567E0,9.945928376E0
2.654710291E1,-3.379862010E-2,5.970092416E-1,9.880562782E0,9.898640476E0
2.654956422E1,-2.392822644E-3,6.400800347E-1,9.859027863E0,9.879784338E0
2.655202541E1,-4.336991161E-2,6.113662124E-1,9.863813400E0,9.882836859E0
2.655448672E1,-6.011966988E-2,5.874379873E-1,9.902098656E0,9.919690295E0
2.655694797E1,-2.153540403E-2,5.994020700E-1,9.897313118E0,9.915470416E0
2.655940922E1,1.914258115E-2,5.874379873E-1,9.885348320E0,9.902805725E0
2.656187047E1,-3.140579537E-2,6.017948985E-1,9.830313683E0,9.848766954E0
2.656433177E1,-3.858426586E-2,5.970092416E-1,9.878170013E0,9.896269580E0
2.656679297E1,-2.632104978E-2,5.850451589E-1,9.947860718E0,9.965084219E0
2.656925427E1,-1.435693540E-2,6.017948985E-1,9.882955551E0,9.901271315E0
2.657171552E1,-2.901297435E-2,6.041877270E-1,9.851848602E0,9.870400470E0
2.657418312E1,-3.379862010E-2,5.898307562E-1,9.885348320E0,9.902987129E0
2.657664437E1,-1.674975827E-2,5.515456200E-1,9.909276962E0,9.924628610E0
2.657910568E1,2.392822644E-3,5.898307562E-1,9.875777245E0,9.893375674E0
2.658156687E1,-6.251249462E-2,6.065805554E-1,9.849455833E0,9.868314344E0
2.658402818E1,-4.576273263E-2,6.065805554E-1,9.899705887E0,9.918377430E0
2.658648942E1,-4.097708687E-2,5.922235847E-1,9.882955551E0,9.900768572E0
2.658895068E1,-4.097708687E-2,5.778666735E-1,9.882955551E0,9.899920173E0
2.659141193E1,-0.000000000E0,5.994020700E-1,9.875777245E0,9.893950628E0
2.659387318E1,-3.140579537E-2,5.778666735E-1,9.892526627E0,9.909439907E0
2.659633443E1,-1.196411345E-2,5.946164131E-1,9.854242325E0,9.872173196E0
2.659879573E1,1.244267747E-1,6.041877270E-1,9.799206734E0,9.818603640E0
2.660125698E1,7.417750359E-2,5.730810165E-1,9.818349838E0,9.835340243E0
2.660371057E1,5.503492057E-2,5.706881881E-1,9.820742607E0,9.837464064E0
2.660617182E1,-4.097708687E-2,6.209374666E-1,9.935896873E0,9.955364842E0
2.660863312E1,-2.153540403E-2,6.281159520E-1,9.851848602E0,9.871874913E0
