"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.620892302E1,-1.919455826E-3,-2.259281278E-2,-1.508731842E-1,1.525674841E-1
3.621387901E1,1.224084944E-2,-1.112371683E-3,-1.329822540E-1,1.335490758E-1
3.621883494E1,-4.631057382E-3,-1.267373562E-3,-1.223630905E-1,1.224572531E-1
3.622376635E1,-2.130895481E-2,-1.266151667E-3,-1.023378372E-1,1.045404593E-1
3.622872229E1,-4.566222429E-3,-2.504605055E-2,-6.347465515E-2,6.838996185E-2
3.623367823E1,-1.401513070E-2,8.514136076E-3,-1.152124405E-1,1.163736261E-1
3.623863416E1,9.900614619E-3,1.461803913E-3,-1.023826599E-1,1.028706377E-1
3.624359015E1,1.453527063E-2,1.099365950E-2,-8.965301514E-2,9.148659882E-2
3.624854609E1,1.902671158E-2,2.039456367E-2,-7.465076447E-2,7.969122045E-2
3.625350911E1,-7.396332920E-3,1.789039373E-2,-2.176761627E-2,2.913075774E-2
3.625846505E1,6.813526154E-3,2.490884066E-2,-2.069473267E-4,2.582474218E-2
3.626342099E1,2.807684988E-2,2.709287405E-2,-1.683425903E-2,4.249383015E-2
3.626837692E1,2.071074396E-2,1.262950897E-2,1.656246185E-2,2.937268382E-2
3.627333291E1,3.823824227E-3,-1.841917634E-2,-9.703636169E-3,2.116715011E-2
3.627828885E1,1.320470124E-2,-1.620262861E-3,-7.246971130E-3,1.514952069E-2
3.628322052E1,-8.394747972E-3,-1.104176044E-2,4.688262939E-3,1.464145063E-2
3.628817651E1,5.920350552E-3,-6.208449602E-3,1.890373230E-2,2.075925076E-2
3.629313244E1,1.110576093E-3,-3.661632538E-3,-5.015373230E-3,6.308319962E-3
3.629808838E1,-2.501568943E-2,5.784392357E-3,1.165866852E-2,2.819873161E-2
3.630304432E1,-3.534942865E-3,2.243205905E-2,-1.932334900E-2,2.981752691E-2
3.630800031E1,1.238785684E-3,5.890488625E-3,9.330749512E-3,1.110384315E-2
3.631300823E1,-8.176170290E-3,2.024111152E-2,-9.758949280E-3,2.391211925E-2
3.631796416E1,3.226929158E-2,-1.319506764E-2,-5.006027222E-2,6.100367074E-2
3.632292015E1,8.160732687E-3,-8.343994617E-3,-4.726696014E-2,4.868660314E-2
3.632787609E1,1.510795206E-2,1.217901707E-3,-2.074050903E-2,2.568856195E-2
3.633283203E1,3.073021770E-3,-3.527671099E-3,-8.690834045E-3,9.870082197E-3
3.633778797E1,-3.259246051E-2,-1.770982146E-2,1.988697052E-2,4.208797756E-2
3.634268817E1,-2.284970507E-2,-3.890109062E-2,-2.304077148E-2,5.065847435E-2
3.634764411E1,-1.081168652E-2,-5.786716938E-4,-3.710079193E-2,3.864836592E-2
3.635260010E1,-2.735715359E-2,2.071851492E-2,-5.341529846E-2,6.348909216E-2
3.635755604E1,3.717631102E-3,-1.514843106E-2,-4.346561432E-2,4.617959910E-2
3.636251198E1,2.505840361E-2,-8.562207222E-4,-3.122043610E-2,4.004213200E-2
3.636746791E1,-2.504095435E-2,-9.369254112E-4,-7.201194763E-3,2.607267593E-2
3.637242614E1,-5.864463747E-3,6.239771843E-3,-2.391815186E-3,8.890864276E-3
3.637738213E1,1.312643290E-2,3.713780642E-2,1.900577545E-2,4.373487632E-2
3.638233807E1,-4.175750166E-2,3.446882963E-2,-2.391242981E-2,5.919116032E-2
3.638729401E1,3.615610301E-3,-8.588045835E-3,2.854919434E-2,3.003137803E-2
3.639225000E1,1.543564349E-2,-8.527278900E-3,-4.944801331E-3,1.831460171E-2
3.639720588E1,2.475456148E-2,-1.081651449E-2,-2.390766144E-2,3.607438947E-2
3.640217052E1,-1.341670379E-2,-5.985081196E-3,-2.133274078E-2,2.590202631E-2
3.640712651E1,1.522056758E-2,1.181423664E-3,-1.877975464E-2,2.420207891E-2
3.641208244E1,-6.502017379E-3,2.008888125E-2,5.138397217E-3,2.173114139E-2
3.641703838E1,7.746949792E-3,3.231108189E-3,3.122997284E-2,3.233831311E-2
3.642199432E1,-1.138419658E-2,1.024395227E-2,7.848453522E-2,7.996474697E-2
3.642695031E1,1.012895256E-2,1.249936223E-2,1.039638519E-1,1.052012939E-1
3.643190166E1,2.440056205E-2,-2.557277679E-2,7.933902740E-2,8.685640800E-2
3.643685755E1,-6.690293550E-3,-1.691937447E-3,5.017662048E-2,5.064894790E-2
3.644181354E1,-6.694279611E-3,6.104409695E-4,1.650619507E-2,1.782247158E-2
3.644676948E1,-2.324951813E-2,5.295008421E-3,4.250144958E-2,4.873346308E-2
3.645172541E1,-1.831534132E-2,7.565349340E-3,5.640316010E-2,5.978296335E-2
3.645668135E1,-3.484866396E-2,1.464459300E-2,3.455448151E-2,5.121431124E-2
3.646166390E1,4.393151402E-2,9.761422873E-3,-1.086902618E-2,4.629685768E-2
3.646661984E1,1.338251978E-1,-4.427582026E-3,-1.153097153E-1,1.767063029E-1
3.647157578E1,3.532940894E-2,3.368583322E-2,-3.261566162E-4,4.881607188E-2
3.647653172E1,8.246145397E-2,-1.891836524E-2,-5.495738983E-2,1.008866227E-1
3.648148770E1,1.101925969E-1,-3.772270679E-2,-4.262256622E-2,1.240245708E-1
3.648644364E1,7.126276940E-2,6.671249866E-4,-3.039264679E-2,7.747606300E-2
3.649140385E1,8.021850884E-2,-8.928507566E-3,5.497932434E-3,8.090089412E-2
3.649635979E1,9.622105956E-2,-4.924783111E-2,-1.592731476E-2,1.092589609E-1
3.650131573E1,1.049158424E-1,-3.931966424E-2,-7.043266296E-2,1.323409611E-1
3.650627172E1,8.025354147E-2,1.085850596E-2,-5.559062958E-2,9.822859139E-2
3.651122765E1,1.270861626E-1,1.783344150E-2,-2.424240112E-2,1.306009891E-1
3.651618359E1,1.666939259E-2,3.421425819E-3,3.534984589E-2,3.923246625E-2
3.652113869E1,-4.961982369E-3,-1.419335604E-3,3.030776978E-2,3.074405132E-2
3.652609463E1,-2.577729523E-3,-2.034434676E-2,3.921508789E-3,2.087858630E-2
3.653105057E1,-2.629004791E-2,-1.780968904E-2,2.764320374E-2,4.210104934E-2
3.653600656E1,-1.185164601E-2,-1.064771414E-2,5.354976654E-2,5.586960556E-2
3.654096250E1,-4.658892751E-3,-1.062059402E-2,5.596160889E-3,1.287708491E-2
3.654591843E1,-1.407610625E-2,-1.294362545E-2,3.168201447E-2,3.700573263E-2
3.655084489E1,-3.542750329E-2,-5.692511797E-3,5.359649658E-4,3.588592953E-2
3.655580083E1,-6.661005318E-3,-1.288452744E-2,-6.589889526E-3,1.593131141E-2
3.656075677E1,1.479207724E-2,-1.043719053E-2,4.335308075E-2,4.698116757E-2
3.656571270E1,1.703371108E-2,-8.832216263E-4,5.012035370E-2,5.294315110E-2
3.657066864E1,1.451069862E-2,1.331552863E-2,1.882362366E-2,2.724320988E-2
3.657562458E1,-1.187835634E-2,1.564785838E-2,-9.841918945E-3,2.197303324E-2
3.658061052E1,-4.658319056E-3,-3.419160843E-3,-2.603530884E-4,5.784322002E-3
3.658556645E1,-4.738726094E-2,-1.525226235E-2,1.399421692E-2,5.171094772E-2
3.659052239E1,-4.937343299E-2,-1.510953903E-2,7.801628113E-2,9.355519321E-2
3.659547833E1,-1.330990344E-2,-2.206856012E-2,5.598449707E-2,6.163147563E-2
3.660043432E1,-2.740607411E-2,-2.432206273E-2,1.513767242E-2,3.964599299E-2
3.660539026E1,-8.230581880E-3,-2.698063850E-3,-4.437923431E-2,4.521657290E-2
3.661034354E1,-1.297023147E-2,-5.035489798E-3,-5.351066589E-2,5.528991252E-2
3.661529948E1,-3.366798162E-3,2.574935555E-2,2.058315277E-2,3.313654809E-2
3.662025541E1,2.030651271E-2,1.359543204E-2,3.704547882E-2,4.437969955E-2
3.662521140E1,1.308137178E-2,-7.294118404E-4,3.435802460E-2,3.677129565E-2
3.663016734E1,-1.081565022E-2,-7.885754108E-3,1.506900787E-2,2.015535676E-2
3.663512328E1,1.056746393E-2,-7.881253958E-3,1.494693756E-2,1.992978676E-2
3.664007963E1,1.031887531E-2,-4.105746746E-2,3.382778168E-2,5.418960818E-2
3.664503557E1,-2.303655446E-2,2.061069012E-3,6.680202484E-2,7.069258355E-2
3.664999156E1,-2.762830257E-2,-5.066871643E-3,-2.646446228E-3,2.821347141E-2
3.665494744E1,-1.795312017E-2,-7.384538651E-3,-1.925277710E-2,2.734072715E-2
3.665990343E1,2.254799008E-2,-9.760200977E-3,-4.835128784E-3,2.504100338E-2
3.666485937E1,5.698688328E-3,4.461050034E-3,1.421546936E-2,1.595166403E-2
3.666978573E1,1.030039787E-2,6.762504578E-3,9.348869324E-3,1.546709482E-2
3.667474166E1,-8.897334337E-3,9.148716927E-3,2.140998840E-3,1.294007171E-2
3.667969760E1,1.244523376E-2,-5.190521479E-3,3.300762177E-2,3.565569311E-2
3.668465354E1,1.463019103E-2,-1.230925322E-2,5.173969269E-2,5.515936914E-2
3.668960953E1,-3.781969473E-2,-5.037069321E-3,1.567363739E-2,4.124759733E-2
3.669456541E1,-3.746477142E-2,-2.602815628E-3,1.554203033E-2,4.064404573E-2
3.669955328E1,-3.478131443E-2,-4.941165447E-3,3.679084778E-2,5.086965136E-2
3.670450922E1,-2.266971022E-2,9.549498558E-3,2.697277069E-2,3.650532897E-2
3.670946520E1,-2.256511152E-2,1.896205544E-2,3.149986267E-2,4.313913714E-2
3.671442109E1,-2.713368088E-2,1.404279470E-2,9.858131409E-3,3.210326270E-2
3.671937708E1,-1.735799760E-2,9.190112352E-3,5.023956299E-3,2.027309504E-2
3.672433302E1,-4.095096514E-2,1.865756512E-2,7.355690002E-3,4.559816287E-2
3.672929265E1,-4.878751934E-3,2.332055569E-2,1.916790009E-2,3.057873332E-2
3.673424864E1,-3.099782765E-2,1.598900557E-2,4.276466370E-2,5.518450941E-2
3.673920458E1,-5.450553447E-2,-7.805615664E-3,-7.482528687E-3,5.556769888E-2
3.674416052E1,5.273513496E-3,-5.713999271E-4,1.158237457E-2,1.273922459E-2
3.674911645E1,4.716813564E-4,1.127523184E-2,3.999423981E-2,4.155589674E-2
3.675407239E1,-1.146842539E-2,1.819452643E-2,1.591110229E-2,2.675310728E-2
3.675914448E1,-1.380693913E-2,-9.188950062E-4,2.290344238E-2,2.675899118E-2
3.676410041E1,1.485688239E-2,6.128281355E-3,-1.039505005E-3,1.610476195E-2
3.676905635E1,5.221553147E-3,-3.382831812E-3,-1.032829285E-3,6.306734866E-3
3.677401229E1,-2.581667900E-2,-5.558878183E-3,2.985095978E-2,3.985576296E-2
3.677896828E1,-4.414521158E-3,-5.470007658E-3,3.197669983E-2,3.274016360E-2
3.678392422E1,9.792424738E-3,-2.211505175E-2,2.221107483E-2,3.283746246E-2
3.678876088E1,-6.922103465E-3,-3.376814723E-2,2.677536011E-2,4.364771692E-2
3.679371682E1,2.685159445E-3,-2.874606848E-2,-1.955032349E-3,2.893732340E-2
3.679867276E1,1.448070258E-2,-1.431477070E-2,4.320049286E-2,4.775862216E-2
3.680362869E1,4.693448544E-3,-2.605685592E-2,5.471897125E-2,6.078777850E-2
3.680858468E1,2.130213380E-2,-4.007706046E-2,3.288173676E-2,5.604605509E-2
3.681354062E1,-9.737066925E-3,-3.022527695E-2,4.686069489E-2,5.660655937E-2
3.681849380E1,1.644234359E-2,-2.035203576E-2,4.883956909E-2,5.540631310E-2
3.682344974E1,4.366576672E-3,-1.309123635E-2,4.605960846E-2,4.808258513E-2
3.682840567E1,-1.227826625E-2,1.796722412E-2,3.379344940E-2,4.019420589E-2
3.683336161E1,-1.228743047E-2,5.981683731E-3,6.676864624E-2,6.815286941E-2
3.683831760E1,-3.829817474E-2,-3.605961800E-3,1.632785797E-2,4.178937777E-2
3.684327354E1,1.430184394E-2,1.071903110E-2,9.063720703E-3,2.003974553E-2
3.684821333E1,-7.251702249E-3,1.072221994E-2,-5.178451538E-4,1.295458798E-2
3.685316927E1,-3.098185360E-2,-1.315790415E-2,4.240036011E-3,3.392614920E-2
3.685812520E1,3.808381408E-2,3.621995449E-3,1.608085632E-2,4.149806847E-2
3.686308114E1,-1.457592845E-2,-1.014769077E-3,3.256893158E-2,3.569625682E-2
3.686803708E1,-9.608052671E-3,1.801410317E-2,3.467082977E-2,4.023542005E-2
3.687299307E1,-1.181074232E-2,2.746018767E-2,4.625320435E-2,5.507190258E-2
3.687798265E1,5.012422800E-3,1.064568758E-3,-6.340503693E-2,6.361176304E-2
3.688293859E1,-1.881229505E-2,3.342777491E-3,-6.762313843E-2,7.027065858E-2
3.688789453E1,9.691536427E-3,1.035359502E-2,-5.755233765E-2,5.927389288E-2
3.689285052E1,-4.700966179E-3,5.583822727E-3,1.656627655E-2,1.810302953E-2
3.689780645E1,2.141569555E-2,-1.340031624E-2,4.255676270E-2,4.949018632E-2
3.690276239E1,-1.199871302E-2,-8.677244186E-3,1.845264435E-2,2.365932721E-2
3.690770609E1,9.394407272E-3,7.833778858E-3,-1.257228851E-2,1.754096399E-2
3.691266203E1,1.641134173E-2,1.720875502E-2,2.079296112E-2,3.158829876E-2
3.691761797E1,9.091995656E-3,-4.402488470E-3,1.620292664E-3,1.023091580E-2
3.692257390E1,2.801372111E-2,-2.103656530E-3,9.425830841E-2,9.835559285E-2
3.692752989E1,-5.432352424E-3,-1.157242060E-2,6.734085083E-2,6.854357418E-2
3.693248583E1,-2.434393391E-2,1.947316527E-2,-4.962539673E-2,5.860470360E-2
3.693744937E1,-2.871632576E-3,-1.633217931E-2,-7.059097290E-2,7.251256312E-2
3.694240531E1,-2.928256989E-3,-1.135224104E-2,-5.867004395E-3,1.310991252E-2
3.694736125E1,-1.243358105E-2,2.193731070E-2,6.782722473E-2,7.236278016E-2
3.695231718E1,1.379285753E-2,-6.761699915E-3,5.300998688E-2,5.519078015E-2
3.695727317E1,-2.984799445E-3,-3.041881323E-2,-3.532886505E-2,4.671554272E-2
3.696222911E1,-7.848381996E-3,-6.445586681E-3,-2.077865601E-2,2.312780217E-2
3.696715651E1,-1.264619082E-2,1.012456417E-2,2.928733826E-2,3.346910701E-2
3.697211250E1,-3.017060459E-3,1.945433021E-2,1.954555511E-2,2.774170763E-2
3.697706843E1,-2.199921757E-2,1.930743456E-2,5.026340485E-2,5.816487316E-2
3.698202437E1,6.688848138E-3,1.683777571E-2,5.459308624E-2,5.752092181E-2
3.698698036E1,-9.952031076E-3,-1.416847110E-2,9.001731873E-3,1.951460152E-2
3.699193625E1,-3.131001443E-2,5.021929741E-3,1.367568970E-2,3.453348043E-2
3.699691093E1,1.162842661E-2,-2.348491549E-2,2.781391144E-2,3.821485615E-2
3.700186687E1,-2.413294092E-2,-1.371964812E-2,4.658412933E-2,5.422830154E-2
3.700682286E1,-3.109494597E-2,3.627160192E-2,5.569934845E-2,7.338216533E-2
3.701177875E1,-2.374061570E-2,5.253618956E-2,-8.901596069E-3,5.833443631E-2
3.701673474E1,-1.652388275E-2,2.330988646E-3,-1.595783234E-2,2.308949159E-2
3.702169067E1,-3.315617889E-2,-2.145293355E-2,1.030731201E-2,4.081422837E-2
3.702664802E1,-2.106329799E-2,2.395492792E-2,1.259326935E-2,3.429419086E-2
3.703160395E1,-4.227442294E-2,1.902008057E-2,3.624343872E-2,5.884281732E-2
3.703655989E1,-1.347550005E-2,9.375512600E-3,3.118991852E-2,3.524628144E-2
3.704151583E1,-2.287472412E-2,-2.143383026E-4,1.667785645E-2,2.830988944E-2
3.704647182E1,-1.801999286E-2,4.451334476E-3,-4.284477234E-2,4.669270862E-2
3.705142776E1,-1.379750669E-3,3.050968051E-2,-6.852149963E-3,3.130010025E-2
3.705638364E1,8.150383830E-3,3.974804282E-2,2.171230316E-2,4.601912400E-2
3.706133958E1,1.522173733E-2,2.750435472E-2,-1.647567749E-2,3.549139000E-2
3.706629552E1,7.982209325E-3,3.434088826E-2,-1.871109009E-2,3.991387183E-2
3.707125145E1,-4.026934505E-3,4.137933254E-2,-1.618862152E-2,4.461543264E-2
3.707620744E1,2.212944627E-2,2.684906125E-2,-6.594276428E-2,7.455892062E-2
3.708116338E1,-2.322541550E-2,-1.136702299E-2,-4.163932800E-2,4.901492399E-2
3.708612474E1,-6.465561688E-3,1.252549887E-2,2.284622192E-2,2.684476608E-2
3.709108067E1,1.023228467E-2,2.196562290E-2,-3.435897827E-2,4.204435309E-2
3.709603661E1,-6.465263665E-3,1.221916080E-2,-3.882122040E-2,4.120915770E-2
3.710099255E1,-3.965087235E-3,1.920807362E-2,-3.849697113E-2,4.320519407E-2
3.710594854E1,2.443701774E-2,2.856621146E-2,-5.480480194E-2,6.645872846E-2
3.711090448E1,7.516376674E-3,-4.057174921E-2,5.967903137E-2,7.255445912E-2
3.711586140E1,2.722993493E-3,-2.183496952E-3,9.956359863E-2,9.962475860E-2
3.712081734E1,3.709495068E-4,7.326632738E-3,7.022762299E-2,7.060974565E-2
3.712577328E1,-4.490911961E-3,-2.246946096E-3,-6.101131439E-2,6.121762443E-2
3.713072927E1,-2.127008885E-2,-1.179209352E-2,-9.850597382E-2,1.014637720E-1
3.713568520E1,-1.392260939E-2,-2.828064561E-2,4.460334778E-3,3.183596323E-2
3.714064114E1,-3.514409438E-2,1.955962181E-2,3.767585754E-2,5.511040207E-2
3.714559572E1,-8.696153760E-3,2.782911062E-3,2.548313141E-2,2.706949705E-2
3.715055166E1,1.742667705E-2,-4.721477628E-2,3.952884674E-2,6.399573342E-2
3.715550760E1,1.957515627E-2,-3.268194199E-2,2.970314026E-2,4.830706590E-2
3.716046354E1,1.225401461E-2,-2.056795359E-2,3.327369690E-3,2.417173924E-2
3.716541948E1,-4.484958947E-3,-4.653725028E-2,2.705574036E-2,5.401706773E-2
3.717037546E1,2.979561687E-4,-1.527762413E-2,4.821109772E-2,5.057474192E-2
3.717532505E1,-2.163082361E-3,-4.609417915E-2,4.306221008E-2,6.311660807E-2
3.718028099E1,-2.353426442E-2,-4.804340005E-2,3.319931030E-2,6.296208458E-2
3.718523692E1,-1.622217149E-2,-3.812438250E-2,5.667781830E-2,7.020685490E-2
3.719019291E1,-4.213571548E-3,-2.356386185E-2,2.769947052E-2,3.660970414E-2
3.719514885E1,5.270242691E-3,-1.627758145E-2,3.934860229E-2,4.290743081E-2
3.720010479E1,2.973303199E-3,-8.999437094E-3,7.702636719E-2,7.760729117E-2
3.720507125E1,-1.608981192E-2,-6.532788277E-3,6.688213348E-2,6.909977677E-2
3.721002718E1,-8.888952434E-3,-1.116162539E-2,6.394672394E-2,6.551930142E-2
3.721498317E1,3.055989742E-3,7.473528385E-4,2.778339386E-2,2.796094748E-2
3.721993911E1,-2.558751404E-2,-1.592457294E-3,-1.758384705E-2,3.108775437E-2
3.722489505E1,1.983172446E-2,1.989409328E-2,-3.189086914E-3,2.827087756E-2
3.722985104E1,7.806546986E-3,-2.069148421E-2,2.297019958E-2,3.188588659E-2
3.723480052E1,-1.369556040E-2,-6.198495626E-3,-1.285743713E-2,1.978139055E-2
3.723975645E1,-1.124113053E-2,1.047232747E-2,-1.987552643E-2,2.512109092E-2
3.724471239E1,1.250144094E-2,5.540618300E-2,-4.583454132E-2,7.298586383E-2
3.724966838E1,1.471678913E-2,1.684784889E-2,3.769683838E-2,4.383475240E-2
3.725462432E1,-1.936674118E-3,1.197201014E-2,1.062717438E-1,1.069615036E-1
3.725958026E1,7.550187409E-3,5.950212479E-2,-1.339721680E-2,6.145725020E-2
3.726454151E1,2.408075333E-2,4.004424810E-2,-3.466701508E-2,5.818269864E-2
3.726949744E1,1.212748885E-2,6.390869617E-3,2.263641357E-2,2.646368115E-2
3.727445338E1,-3.785774112E-2,3.000384569E-2,-3.218364716E-2,5.804503823E-2
3.727940937E1,-2.344980463E-2,5.352491140E-2,-6.992340088E-2,9.112678788E-2
3.728436531E1,2.816684544E-3,1.503461599E-2,-2.895545959E-2,3.274739730E-2
3.728932125E1,-4.484987631E-2,-4.209101200E-3,2.175331116E-3,4.509944571E-2
3.729425708E1,-3.980404511E-2,3.134518862E-2,3.067016602E-2,5.922450456E-2
3.729921302E1,-3.974176943E-3,2.854299545E-2,-1.946258545E-2,3.477483148E-2
3.730416895E1,7.880635560E-3,2.124574780E-2,5.671310425E-2,6.107259950E-2
3.730912494E1,-3.014742583E-2,2.583545446E-2,2.298164368E-2,4.587476362E-2
3.731408088E1,-4.898621887E-2,3.265932202E-2,-6.985092163E-2,9.135333714E-2
3.731903682E1,-1.055034250E-2,-3.307610750E-3,-6.451606750E-2,6.545664964E-2
3.732402791E1,-1.060472429E-2,-2.226752043E-2,-1.171684265E-2,2.730543984E-2
3.732898385E1,-2.955847234E-2,1.116642356E-2,2.401447296E-2,3.968736844E-2
3.733393984E1,-2.694215253E-2,1.561015844E-3,-1.894378662E-2,3.297246434E-2
3.733889578E1,1.368298382E-2,1.616030931E-3,-5.442237854E-2,5.613938803E-2
3.734385172E1,-1.502191275E-2,-2.216282487E-2,1.967430115E-2,3.322539382E-2
3.734880765E1,-1.017706096E-2,1.839581132E-2,1.713562012E-2,2.712209285E-2
3.735374255E1,-7.751815021E-3,-3.640437126E-2,-2.010345459E-3,3.727479540E-2
3.735869849E1,-1.725049689E-2,-5.276525021E-2,-9.119033813E-3,5.625751550E-2
3.736365442E1,-1.236120611E-2,-1.432713866E-2,2.896690369E-2,3.459982410E-2
3.736861041E1,-7.622547448E-3,2.432465553E-4,-3.542232513E-2,3.623401049E-2
3.737356635E1,3.281829506E-2,-6.714314222E-3,3.850650787E-2,5.103796288E-2
3.737852234E1,1.836236566E-2,-6.130570173E-2,9.044742584E-2,1.107984764E-1
3.738347557E1,-4.118845612E-2,-5.143156648E-2,1.368236542E-2,6.729711785E-2
3.738843151E1,-5.467906594E-4,-4.388612509E-2,-1.493644714E-2,4.636149705E-2
3.739338744E1,3.735478222E-2,-4.828125238E-2,-1.956272125E-2,6.410272342E-2
3.739834343E1,6.183102727E-3,-1.458007097E-2,4.948902130E-2,5.196125921E-2
3.740329937E1,-8.154332638E-3,-4.294916987E-2,6.807994843E-2,8.090737736E-2
3.740825531E1,-5.768142641E-3,-6.640857458E-2,2.475643158E-2,7.110732137E-2
3.741318937E1,4.170408100E-2,-2.072951198E-2,-2.771091461E-2,5.419259938E-2
3.741814536E1,1.039011031E-2,-6.339401007E-3,3.428745270E-2,3.638367505E-2
3.742310130E1,-3.009124845E-2,-6.347656250E-3,6.251049042E-2,6.966589830E-2
3.742805724E1,5.780652165E-3,-1.552820206E-3,5.248832703E-2,5.282851185E-2
3.743301317E1,4.613567144E-2,1.270335913E-2,5.442523956E-2,7.247056101E-2
3.743796916E1,-3.739688545E-2,-3.497543931E-2,1.834201813E-2,5.438968676E-2
3.744296182E1,-7.976973057E-2,-1.086109877E-2,-6.733512878E-2,1.049532894E-1
3.744791776E1,1.102922857E-2,2.245104313E-2,-9.765338898E-2,1.008061387E-1
3.745287375E1,8.441183716E-2,4.588076472E-2,2.941131592E-3,9.611999313E-2
3.745782968E1,3.629432619E-2,3.123521805E-2,1.549520493E-1,1.621821646E-1
3.746278562E1,-4.240513593E-2,9.532928467E-3,7.764625549E-2,8.898321904E-2
3.746774156E1,5.346089602E-3,3.314748406E-2,-8.690834045E-2,9.316864287E-2
3.747268963E1,3.131720424E-2,4.278182983E-3,-7.667636871E-2,8.293573205E-2
3.747764557E1,-4.972015321E-2,-1.012399793E-2,7.111549377E-3,5.123634554E-2
3.748260151E1,-6.601520628E-2,5.173960328E-2,-5.946254730E-2,1.028143401E-1
3.748755750E1,1.044563949E-2,7.988190651E-2,-6.372165680E-2,1.027165027E-1
3.749251343E1,2.210137248E-2,4.605197906E-2,-7.269573212E-2,8.884776255E-2
3.749746937E1,-6.546892226E-3,5.274534225E-3,2.055644989E-2,2.220923549E-2
3.750241974E1,1.257628947E-2,2.185040712E-2,1.011533737E-1,1.042478219E-1
3.750737567E1,-4.297308624E-3,6.201723218E-2,-3.034210205E-2,6.917548052E-2
3.751233161E1,4.327214509E-2,5.433732271E-2,1.267242432E-2,7.060887705E-2
3.751728760E1,7.404886186E-3,-5.540460348E-3,5.532646179E-2,5.609408538E-2
3.752224354E1,-5.442377180E-2,2.057427168E-2,-6.153297424E-2,8.468503121E-2
3.752719953E1,-6.825615466E-2,3.696987033E-2,-7.051849365E-2,1.048738857E-1
3.753213823E1,-5.829385668E-2,2.714943886E-2,-1.008129120E-1,1.195763730E-1
3.753709416E1,1.339820027E-2,3.406590223E-2,-1.207828522E-2,3.854714567E-2
3.754205010E1,4.661229253E-2,3.609624505E-2,4.266262054E-2,7.277186210E-2
3.754700609E1,-3.823190928E-3,4.296356440E-2,9.048461914E-3,4.407220573E-2
3.755196203E1,-1.582462341E-2,1.881325245E-2,3.748321533E-2,4.482575828E-2
3.755691797E1,-3.477633372E-2,2.120375633E-3,7.042407990E-2,7.857124416E-2
3.756189786E1,-3.684033453E-2,3.769931197E-2,1.757717133E-2,5.556442498E-2
3.756685380E1,-1.528581977E-2,5.875435472E-2,-3.958034515E-2,7.247298950E-2
3.757180979E1,2.052472532E-2,-4.629561305E-2,7.240200043E-2,8.835495347E-2
3.757676572E1,-7.691951841E-2,-4.354450107E-2,4.804229736E-2,1.006021780E-1
3.758172166E1,-9.782043099E-2,2.567306161E-2,-1.043891907E-1,1.453445766E-1
3.758667760E1,2.390875667E-2,-7.808566093E-3,-9.639072418E-2,9.961814121E-2
3.759160093E1,3.813844174E-2,-2.918508649E-2,1.966056824E-1,2.023860281E-1
3.759655692E1,-5.250579864E-2,2.085638046E-2,8.332252502E-2,1.006702075E-1
3.760151286E1,-3.557053953E-2,4.450473189E-2,-8.603668213E-2,1.031903344E-1
3.760646880E1,8.349464089E-2,-8.085995913E-3,4.770851135E-2,9.650305924E-2
3.761142474E1,-7.475808263E-3,-2.703329921E-2,1.066999435E-1,1.103248156E-1
3.761638072E1,-1.215457916E-1,-5.412936211E-3,4.404735565E-2,1.293941609E-1
3.762136338E1,-1.606426015E-2,-3.863602877E-2,3.892993927E-2,5.715193212E-2
3.762631932E1,1.484639943E-2,-2.161848545E-2,-7.779788971E-2,8.209924563E-2
3.763127531E1,-2.814476192E-2,-2.382427454E-2,-1.776027679E-2,4.092860995E-2
3.763623125E1,-4.085324705E-3,-4.989585280E-2,1.059217453E-1,1.171567417E-1
3.764118718E1,8.845974505E-2,3.138151765E-2,-4.699897766E-2,1.049706152E-1
3.764614312E1,3.313144296E-2,5.004763603E-3,1.101770401E-1,1.151595430E-1
